,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
2095,Air,II2014,3.9,,97.0,97.0,"Adventure, Drama, Sci-Fi","Director:Nick Royer| Stars:Amanda Aspinall, Colby Coash, Sasha Asay, Michael Judah"
2096,Purgatorio,2014,4.8,,433.0,433.0,"Horror, Thriller","Director:Pau Teixidor| Stars:Oona Chaplin, Sergi Méndez, Andrés Gertrúdix, Ana Fernández"
2097,Little Superman,2014,3.9,,44.0,44.0,Fantasy,"Director:Vinayan| Stars:Nayanthara, Ansiba, Praveena, Madhu"
2098,The Dead Sea,2014,5.2,,88.0,88.0,"Action, Horror, Thriller","Director:T.A. Williams| Stars:Corey Haim, Obba Babatundé, Natasha Alam, Sticky Fingaz"
2099,Ai no kajitsu,2014,4.5,,11.0,11.0,"Drama, Mystery","Director:Satoshi Kaneda| Stars:Hironori Amanuma, Yôko Kamon, Ryûnosuke Kawai, Masahiko Kotô"
2100,Las ovejas no pierden el tren,2014,5.6,,1533.0,1533.0,Comedy,"Director:Álvaro Fernández Armero| Stars:Raúl Arévalo, Inma Cuesta, Alberto San Juan, Candela Peña"
2101,Fever,2014,5.3,,143.0,143.0,"Crime, Drama","Director:Raphaël Neal| Stars:Martin Loizillon, Pierre Moure, Julie-Marie Parmentier, Philippe Laudenbach"
2102,Last Summer,2014,5.9,,228.0,228.0,Drama,"Director:Leonardo Guerra Seràgnoli| Stars:Rinko Kikuchi, Yorick van Wageningen, Lucy Griffiths, Laura Bach"
2103,8 Assassins,2014,4.2,,267.0,267.0,"Action, Adventure","Director:Said C. Naciri| Stars:Mohamed Elachi, Sarah Kazemy, Affif Ben Badra, Anas El Baz"
2104,All the Devils Are Here,2014,5.1,,272.0,272.0,"Action, Horror","Director:Ryan Lightbourn| Stars:Ansley Gordon, Tommy Goodman, Ben Evans, Ben Owen"
2105,Lai Bhaari,2014,6.1,,968.0,968.0,Action,"Director:Nishikant Kamat| Stars:Riteish Deshmukh, Radhika Apte, Tanvi Azmi, Uday Tikekar"
2106,The Lies We Tell But the Secrets We Keep: Part 3,2014,7.8,,40.0,40.0,"Action, Drama, Romance","Director:Milon V. Parker| Stars:Aaron Badie, Anita Nicole Brown, Andrea V. Dean, Rion Harrie"
2107,1 Chance 2 Dance,2014,4.6,,580.0,580.0,"Drama, Family","Director:Adam Deyoe| Stars:Lexi Giovagnoli, Justin Ray, Rae Latt, Poonam Basu"
2108,Inverse,2014,4.8,,138.0,138.0,"Mystery, Sci-Fi","Director:Matt Duggan| Stars:Josh Wingate, Michelle Lawrence, Morlan Higgins, Chris Pauley"
2109,Love of My Loves,2014,6.2,,959.0,959.0,Comedy,"Director:Manolo Caro| Stars:Sandra Echeverría, Marimar Vega, Sebastián Zurita, Erick Elias"
2110,Dr Liebenstein,2014,5.9,,73.0,73.0,"Adventure, Horror, Thriller","Director:Erik Karl| Stars:Erik Karl, Claire Coppi, Kevin Craig Wesley, Monica Szaflik"
2111,The Owl,2014,5.8,,57.0,57.0,"Drama, Horror, Thriller","Director:Justin Suttles| Stars:Evan Brinkman, John Dangolli, Ellen Gall, Gina Hughes"
2112,Hot Bath an' a Stiff Drink,2014,6.7,,28.0,28.0,"Action, Family, Western","Director:Matthew Gratzner| Stars:Jeffery Patterson, Timothy V. Murphy, Mirelly Taylor, Ronnie Gene Blevins"
2113,Hinterland,II2014,7.2,,90.0,90.0,Drama,"Director:Harry Macqueen| Stars:Lori Campbell, Harry Macqueen"
2114,Young Sophie Bell,2014,5.8,,403.0,403.0,Drama,"Director:Amanda Adolfsson| Stars:Felice Jankell, Hedda Stiernstedt, Iggy Malmborg, Julius Fleischanderl"
2115,Elizabeth Ekadashi,2014,8.3,,760.0,760.0,"Adventure, Drama, Family","Director:Paresh Mokashi| Stars:Chaitanya Badve, Durgesh Badve-Mahajan, Sayali Bandakavathekar, Nandita Dhuri"
2116,Common Denominator,2014,6.4,,1774.0,1774.0,Drama,"Director:Sotiris Tsafoulias| Stars:Antonis Antoniou, Vladimiros Kiriakidis, Pigmalion Dadakaridis, Markella Giannatou"
2117,Tabula Rasa,2014,7.5,,184.0,184.0,Drama,"Director:Adriyanto Dewo| Stars:Jimmy Kobogau, Dewi Irawan, Yayu A.W. Unru, Ozzol Ramdan"
2118,Tutto molto bello,2014,2.7,,423.0,423.0,Comedy,"Director:Paolo Ruffini| Stars:Paolo Ruffini, Paolo Calabresi, Nina Senicar, Chiara Francini"
2119,Maybe This Time,2014,6.7,,145.0,145.0,"Comedy, Drama, Romance","Director:Jerry Lopez Sineneng| Stars:Sarah Geronimo, Coco Martin, Ruffa Gutierrez, Ogie Diaz"
2120,Love a la Carte,2014,4.6,,176.0,176.0,"Comedy, Fantasy, Romance","Director:Tim McSpadden| Stars:Aaron Ginn-Forsberg, Chauna Mae, Kimber Leigh, Maria-Magdalena"
2121,The Toy Soldiers,2014,5.6,,1558.0,1558.0,Drama,"Director:Erik Peter Carlson| Stars:Najarra Townsend, Constance Brenneman, Chandler Rylko, Jeanette May Steiner"
2122,Slasher,I2014,6.7,,28.0,28.0,"Horror, Mystery, Thriller","Director:Jonathan Rowan| Stars:Laila Hameen, Candace Allison, Aris Ray, Romeo Armand Seay"
2123,Darker Than Midnight,2014,6.2,,346.0,346.0,Drama,"Director:Sebastiano Riso| Stars:Davide Capone, Vincenzo Amato, Lucia Sardo, Pippo Delbono"
2124,Sukima onna,2014,5.5,,72.0,72.0,Horror,"Director:Jirô Nagae| Stars:Yua Ashihara, Ayaka Kikuchi, Eiji Moriyama, Yurika Tachibana"
2125,8 New Dates,2014,5.5,,822.0,822.0,"Comedy, Fantasy","Director:Marius Vaysberg| Stars:Sabina Akhmedova, Oksana Akinshina, Nadezhda Azorkina, Sergey Barkovskiy"
2126,Make Me Shudder 2: Shudder Me Mae Nak,2014,5.0,,193.0,193.0,Comedy,"Director:Poj Arnon| Stars:Brian Richard Garton, Kunatip Pinpradub, Pongpitch Preechaborisuthikul, Kittipat Samarntragulchai"
2127,I Just Wanna Hug You,2014,6.6,,361.0,361.0,Romance,"Director:Akihiko Shiota| Stars:Keiko Kitagawa, Ryô Nishikido, Jun Fubuki, Aya Hirayama"
2128,Eastsiders: The Movie,2014,6.9,,223.0,223.0,Drama,"Director:Kit Williamson| Stars:Van Hansis, Matthew McKelligon, Kit Williamson"
2129,The Visitant,I2014,4.6,,487.0,487.0,Thriller,"Director:Jon Binkowski| Stars:Michele Simms, Patty Bender, Stephen DeWoody, Chris Dinger"
2130,Ümmü Sibyan: Zifir,2014,2.7,,311.0,311.0,Horror,"Director:Efe Hizir| Stars:Melisa Akman, Gizem Ayaz, Berkan Bulut, Koray Elibol"
2131,Roswell FM,2014,5.7,,41.0,41.0,Comedy,"Director:Stephen Griffin| Stars:Joey Zimmerman, Brendan Fehr, Brian Tee, Jason London"
2132,To the Hilt,2014,7.3,,669.0,669.0,"Action, Drama, History","Director:Stole Popov| Stars:Inti Sraj, Sasko Kocev, Martin Jordanoski, Toni Mihajlovski"
2133,The Ignorance of Blood,2014,4.8,,271.0,271.0,Thriller,"Director:Manuel Gómez Pereira| Stars:Juan Diego Botto, Paz Vega, Alberto San Juan, Cuca Escribano"
2134,My So-Called Father,2014,6.1,,916.0,916.0,Drama,"Director:Ulf Malmros| Stars:Vera Vitali, Michael Nyqvist, Sverrir Gudnason, Johannes Brost"
2135,Santa Claws,2014,3.0,,827.0,827.0,"Family, Fantasy","Director:Glenn Miller| Stars:Ezra James Colbert, Nicola Lambo, John P. Fowler, Jordan Bielsky"
2136,Ekkees Toppon Ki Salaami,2014,6.0,,547.0,547.0,Comedy,"Director:Ravindra Gautam| Stars:Anupam Kher, Neha Dhupia, Divyendu Sharma, Manu Rishi Chadha"
2137,The Beginning of Time,2014,6.7,,48.0,48.0,"Drama, Family","Director:Bernardo Arellano| Stars:Antonio Pérez Carbajal, Bertha Olivia Ramírez, Francisco Barreiro, José Sefami"
2138,Strike One,2014,4.2,,308.0,308.0,"Action, Crime, Drama","Director:David Llauger Meiselman| Stars:Alan Corral, Danny Trejo, James Russo, Billy Gallo"
2139,Eddie Reynolds y Los Ángeles de Acero,2014,6.4,,266.0,266.0,"Comedy, Music, Romance","Director:Gustavo Moheno| Stars:Luis Alberti, Damián Alcázar, Alfonso Bravo, Lucía Carreras"
2140,La esposa de mi jefe,2014,,,,,Comedy,"Director:Víctor Miranda| Stars:Zaida Mafud, Clio Campos, Viby Romo, Gonzalez Luis"
2141,Madhuram,2014,8.1,,369.0,369.0,"Drama, Fantasy, Romance","Director:Phanindra Narsetti| Stars:Dharani Addandi, Vinay Addandi, Chandini Chowdary, Sainath Reddy Kasha"
2142,Viking: The Berserkers,2014,3.3,,279.0,279.0,"Action, Adventure","Director:Antony Smith| Stars:Sol Heras, Douglas Russell, Amber Jean Rowan, Simon Armstrong"
2143,A Reunion,2014,5.4,,206.0,206.0,"Comedy, Drama, Romance","Director:Hernando Cortes Watson| Stars:Michael Lovan, Josh Watson, Amy Everson, Joe Fingerhut"
2144,Rajadhi Raja,2014,4.5,,844.0,844.0,"Action, Comedy","Director:Ajai Vasudev| Stars:Joy Badlani, Rahul Dev, Joju George, Assim Jamal"
2145,The Last Time You Had Fun,2014,6.0,,746.0,746.0,"Comedy, Drama","Director:Mo Perkins| Stars:Kyle Bornheimer, Eliza Coupe, Mary Elizabeth Ellis, Demetri Martin"
2146,Alemão: Both Sides of the Operation,2014,6.0,,1303.0,1303.0,"Action, Drama","Director:José Eduardo Belmonte| Stars:Antônio Fagundes, Cauã Reymond, Caio Blat, Gabriel Braga Nunes"
2147,Drishya,2014,8.3,,821.0,821.0,"Crime, Drama, Thriller","Director:P. Vasu| Stars:V. Ravichandran, Navya Nair, Prabhu, Asha Sharath"
2148,Shana: The Wolf's Music,2014,5.9,,135.0,135.0,"Drama, Family","Director:Nino Jacusso| Stars:Alana Aspinall, Marty Aspinall, Delilah Dick, Vonnet Hall"
2149,A Better You,2014,6.3,,72.0,72.0,Comedy,"Director:Matt Walsh| Stars:Brian Huskey, Nick Kroll, Morgan Walsh, Joe Lo Truglio"
2150,Test,2014,7.3,,565.0,565.0,Drama,"Director:Aleksandr Kott| Stars:Elena An, Danila Rassomakhin, Karim Pakachakov, Narinman Bekbulatov-Areshev"
2151,Summer of Blood,2014,5.4,55.0,1190.0,1190.0,"Comedy, Horror","Director:Onur Tukel| Stars:Jonathan Caouette, Zach Clark, Dustin Guy Defa, Juliette Fairley"
2152,Here Is Harold,2014,6.0,,987.0,987.0,"Comedy, Drama","Director:Gunnar Vikene| Stars:Bjørn Sundquist, Fanny Ketter, Björn Granath, Grethe Selius"
2153,Breeder,2014,6.0,,33.0,33.0,"Fantasy, Horror, Mystery","Director:Patrick Vella| Stars:Jonathan Azzopardi, Rebecca Paris, John Peel, Naomi Said"
2154,As Dreamers Do,2014,3.5,,485.0,485.0,"Biography, Drama, Family","Director:Logan Sekulow| Stars:Travis Tritt, Olan Rogers, Ryan Dunlap, Mark Stuart"
2155,Chung Cu Ma,2014,5.4,,134.0,134.0,"Comedy, Horror","Director:Van M. Pham| Stars:Phuong Mai, Su Quang, Hoang Phuc Nguyen, Chi Pu"
2156,The Creep Behind the Camera,2014,5.8,,269.0,269.0,"Animation, Biography, Drama","Director:Pete Schuermann| Stars:Josh Phillips, Jodi Lynn Thomas, Bill LeVasseur, Laurel Harris"
2157,Locas y Atrapadas,2014,5.0,,131.0,131.0,"Comedy, Drama","Director:Alfonso Rodríguez| Stars:Héctor Aníbal, Miguel Arce, Eva Arias, Silvana Arias"
2158,The Last Diamond,2014,6.3,,1696.0,1696.0,"Crime, Drama, Thriller","Director:Eric Barbier| Stars:Yvan Attal, Bérénice Bejo, Jean-François Stévenin, Antoine Basler"
2159,The Z,2014,3.8,,28.0,28.0,Horror,"Director:Scott Kenyon Barker| Stars:Aliya Abrams, Robert Linden, Tamara Mack, Jaime Conteras II"
2160,Ugly Benny,2014,6.4,,77.0,77.0,Family,"Director:Richard Brandes| Stars:Timothy Oman, Karen Tarleton, Diego Josef, Vivienne Powell"
2161,Bey Yaar,2014,8.5,,2028.0,2028.0,"Comedy, Drama, Family","Director:Abhishek Jain| Stars:Darshan Jariwala, Manoj Joshi, Aarti Patel, Amit Mistry"
2162,Wax,2014,3.9,,398.0,398.0,Horror,"Director:Víctor Matellano| Stars:Jimmy Shaw, Jack Taylor, Geraldine Chaplin, Denis Rafter"
2163,Fashion King,2014,5.3,,362.0,362.0,"Drama, Romance","Director:Ki-hwan Oh| Stars:Joo Won, Ahn Jae-Hyun, Jin-Ah Im, Kim Sung-oh"
2164,Without Me,2014,4.8,,167.0,167.0,"Drama, Sport","Director:Ahmet Küçükkayali| Stars:Metin Akdülger, Burçin Abdullah, M. Sitare Akbas, Levent Akkök"
2165,Lady Windermere's Fan,2014,5.3,,33.0,33.0,Drama,"Directors:Allen Evenson, Joseph Henson, Juan Illzaturri, Kathryn Inda, Sergio Contreras, Steven Reyes, Dakota Sixkiller, Jose Zamarripa| Stars:Sarah Navratil, Jonathan Le Billon, Julia Farino, Garret Replogle"
2166,Angels of Revolution,2014,6.6,,339.0,339.0,Drama,"Director:Aleksey Fedorchenko| Stars:Irina Ermolova, Polina Aug, Konstantin Balakirev, Pavel Basov"
2167,The Second Coming,2014,4.6,,381.0,381.0,"Fantasy, Horror, Thriller","Directors:Tin Chi Ng, Herman Yau| Stars:Yuet Chin, Joey Leong, Donald Li, Yat-Long Li"
2168,The Huntresses,2014,5.5,,470.0,470.0,"Action, Comedy","Director:Jae-Hyun Park| Stars:Ha Ji-Won, Ye-won Kang, Ga-in Son, Lee Hee-seok"
2169,The Midnight After,2014,5.5,,1701.0,1701.0,"Comedy, Mystery, Sci-Fi","Director:Fruit Chan| Stars:Suet Lam, Neva Wong Lam, Cheuk-Ling Tin, Kim-Fai Lam"
2170,Ever,2014,6.9,,173.0,173.0,"Drama, Romance","Director:Josh Beck| Stars:Wendy McColm, Josh Beck, Christina Elizabeth Smith, Gale Netherly"
2171,666: The Devil's Child,2014,3.2,,150.0,150.0,Horror,"Directors:Kevin Clark, Manzie Jones| Stars:Chanon Finley, Kalia Jones, Jeff Kongs, Michelle Mikolis"
2172,Kira Kiralina,2014,5.7,,152.0,152.0,Drama,"Director:Dan Pita| Stars:Iulia Cirstea, Dana Borteanu, József Bíró, Csaba Ciugulitu"
2173,Cru,2014,6.5,,304.0,304.0,Drama,"Director:Alton Glass| Stars:Taran Braxton, Ashanna Bri, Jermaine Crawford, Greg Davis Jr."
2174,Mahesh Dattani's Dance Like a Man,2014,8.1,,20.0,20.0,Drama,"Director:Ritesh Menon| Stars:Vijay Crishna, Lillete Dubey, Joy Sengupta, Suchitra Pillai"
2175,The Savior,I2014,7.4,,107.0,107.0,"Biography, Drama, History","Director:Robert Savo| Stars:Zohir Al Nobani, Mohammad Bakri, Abeer Issa, Yussuf Abu-Warda"
2176,High Society,2014,5.9,,291.0,291.0,Drama,"Director:Julie Lopes-Curval| Stars:Ana Girardot, Bastien Bouillon, Baptiste Lecaplain, Aurélia Petit"
2177,Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,2014,7.1,,2223.0,2223.0,"Animation, Action, Sci-Fi","Directors:Susumu Kudo, Kazuchika Kise| Stars:Maaya Sakamoto, Ikkyu Juku, Ken'ichirô Matsuda, Tarusuke Shingaki"
2178,"Kidnapping, Caucasian Style",2014,1.2,,563.0,563.0,Comedy,"Director:Maksim Voronkov| Stars:Mikhail Bogdasarov, Nikolay Dobrynin, Mikhail Efremov, Anton Eskin"
2179,Wings: Sky Force Heroes,2014,2.9,,224.0,224.0,"Animation, Adventure, Comedy","Directors:Tony Tang, Mychal Simka| Stars:Josh Duhamel, Hilary Duff, Rob Schneider, Jesse McCartney"
2180,Buried Cain,2014,5.6,,34.0,34.0,Drama,"Director:Chase Smith| Stars:Lance Paul, Charlotte Kate Fox, Ella Bardine, James Edward Thomas"
2181,Keyed: A Deadly Game of Sex~Lies~Betrayal,2014,4.0,,16.0,16.0,"Drama, Thriller","Director:Howard Bell IV| Stars:William 'Black Sax' Banks, Roc B, Alexis Bassham, Howard L. Bell V"
2182,Patchwork Family,2014,5.9,,111.0,111.0,"Comedy, Drama, Family","Director:Pascal Rabaté| Stars:Sami Bouajila, Isabelle Carré, Daniel Prévost, Zinedine Soualem"
2183,Spyfall,2014,1.9,,181.0,181.0,Comedy,"Director:Brett Kelly| Stars:Mark Courneyea, Sacha Gabriel, Lawrence Evenchick, Christine Emes"
2184,They Are All Dead,2014,5.8,,737.0,737.0,"Comedy, Drama, Family","Director:Beatriz Sanchís| Stars:Elena Anaya, Nahuel Pérez Biscayart, Angélica Aragón, Christian Bernal"
2185,Aagadu,2014,5.3,,4113.0,4113.0,"Action, Comedy","Director:Sreenu Vaitla| Stars:Tamannaah Bhatia, Shruti Haasan, Mahesh Babu, Ashish Vidyarthi"
2186,Volley,2014,6.4,,1259.0,1259.0,Comedy,"Director:Martín Piroyansky| Stars:Martín Piroyansky, Violeta Urtizberea, Inés Efron, Chino Darín"
2187,At Home,2014,6.5,,217.0,217.0,Drama,"Director:Athanasios Karanikolas| Stars:Zoi Asimaki, Nikos Georgakis, Ieronymos Kaletsanos, Maria Kallimani"
2188,Dawn,2014,6.6,,67.0,67.0,Drama,"Director:Romed Wyder| Stars:Joel Basman, Moris Cohen, Sarah Adler, Liron Levo"
2189,Samuel's Game,2014,7.1,,27.0,27.0,"Horror, Mystery, Thriller","Director:Jared Outten| Stars:Kario Marcel, Lydiana Medellin, Dani Santiago, Emile Sodergren"
2190,Toonstone,2014,7.3,,362.0,362.0,"Animation, Action, Comedy","Director:Brent Triplett| Stars:Aerli Austen, Sheila Brothers, Jon Etheridge, Bryan Mahoney"
2191,Danny's Doomsday,2014,5.2,,628.0,628.0,"Adventure, Family, Romance","Director:Martin Barnewitz| Stars:William Jøhnk Nielsen, Thomas Garvey, Peter Gantzler, Emilie Werner Semmelroth"
2192,Best Day Ever,I2014,4.0,,545.0,545.0,"Drama, Romance","Director:Jeff London| Stars:Mel England, Tom Saporito, Peter Stickles, Ace Lundon"
2193,Borbaad,2014,5.4,,248.0,248.0,"Action, Drama, Romance","Director:Raj Chakraborty| Stars:Mainak Banerjee, Rittika Sen, Bonny Sengupta"
2194,The Sleeping Room,2014,4.5,,561.0,561.0,Horror,"Director:John Shackleton| Stars:Leila Mimmack, Joseph Beattie, Julie Graham, Christopher Adamson"
2195,Summer's Shadow,2014,6.7,,86.0,86.0,"Drama, Family","Director:Steve Franke| Stars:Belle Shouse, Bailey, Todd Terry, Liz Cardenas"
2196,Un village presque parfait,2014,6.0,,818.0,818.0,Comedy,"Director:Stéphane Meunier| Stars:Didier Bourdon, Lorànt Deutsch, Lionnel Astier, Denis Podalydès"
2197,Brave Men's Blood,2014,6.2,,313.0,313.0,"Action, Crime, Drama","Director:Olaf de Fleur Johannesson| Stars:Darri Ingolfsson, Ágústa Eva Erlendsdóttir, Ingvar Sigurdsson, Sigurður Sigurjónsson"
2198,The Appearing,2014,3.0,,1462.0,1462.0,"Horror, Mystery, Thriller","Director:Daric Gates| Stars:Will Wallace, Dean Cain, Don Swayze, Quinton Aaron"
2199,Onna no ana,2014,4.6,,120.0,120.0,"Comedy, Romance","Director:Kôta Yoshida| Stars:Kate Aoki, Noriyuki Fuse, Naoho Ichihashi, Yumi Ishikawa"
2200,Dead Within,2014,3.8,,1059.0,1059.0,"Drama, Horror, Thriller","Director:Ben Wagner| Stars:Dean Chekvala, J. Claude Deering, Rick Federman, Sarah McMaster"
2201,Big Mistake,2014,6.4,,57.0,57.0,"Crime, Thriller","Director:Michael Perez| Stars:Sylvia Adelina Padilla, Samson Snell, Mark Vasconcellos, Aaron Alexander"
2202,30 Days in Atlanta,2014,5.7,,133.0,133.0,Comedy,"Director:Robert Peters| Stars:Ada Ameh, Ayemere Caleb, Kenneth DeLozier, Desmond Elliot"
2203,Anaamika,2014,5.5,,290.0,290.0,Thriller,"Director:Sekhar Kammula| Stars:Nayanthara, Vaibhav Reddy, Pasupathy, Harshvardhan Rane"
2204,Track 143,2014,7.1,,2064.0,2064.0,"Drama, War","Director:Narges Abyar| Stars:Merila Zare'i, Mehran Ahmadi, Gelareh Abbassi, Javad Ezati"
2205,The Park Bench,I2014,6.4,38.0,351.0,351.0,"Comedy, Romance","Director:Ann LeSchander| Stars:Walter Perez, Nicole Hayden, Stella Maeve, John Prosky"
2206,Kuku Mathur Ki Jhand Ho Gayi,2014,5.4,,257.0,257.0,"Comedy, Romance","Director:Aman Sachdeva| Stars:Siddharth Gupta, Simran Kaur Mundi, Siddharth Bhardwaj, Somesh Agarwal"
2207,We Are Monster,2014,4.9,,602.0,602.0,Drama,"Director:Antony Petrou| Stars:Leeshon Alexander, Aymen Hamdouchi, Gethin Anthony, Justin Salinger"
2208,Haunting of Cellblock 11,2014,4.3,,819.0,819.0,"Horror, Thriller","Director:Andrew P. Jones| Stars:Jeffrey Johnson, Linara Washington, Charley Koontz, John Zderko"
2209,Touch,V2014,5.4,,160.0,160.0,"Drama, Mystery, Thriller","Director:Christopher Houghton| Stars:Leeanna Walsman, John Crouch, Onor Nottle, Lisa Flanagan"
2210,Secreto Matusita,2014,5.0,,259.0,259.0,Horror,"Director:Dorian Fernández-Moris| Stars:Bruno Espejo, Lupita Mora, Eduardo Ramos, Willy Gutiérrez"
2211,NightLights,2014,7.9,,97.0,97.0,Drama,"Director:David Midell| Stars:Shawna Waldron, Stephen Louis Grush, Kate Black-Spence, Leslie Easterbrook"
2212,Wichita,2014,8.1,,152.0,152.0,"Drama, Thriller, Western","Director:Nicholas Barton| Stars:Justin France, Karina Wolfe, Blake Webb, Reylynn Caster"
2213,Sharkproof,2014,5.2,,97.0,97.0,"Action, Comedy","Directors:Simon Chan, Joe Rubalcaba| Stars:Jon Lovitz, Cameron Van Hoy, Kinga Kierzek, Michael Drayer"
2214,Salala Mobiles,2014,4.1,,785.0,785.0,Comedy,"Director:Sharath Haridaasan| Stars:Dulquer Salmaan, Nazriya Nazim, Santhanam, Siddique"
2215,Dark Hearts,I2014,7.6,,112.0,112.0,"Horror, Thriller","Director:Neal Edelstein| Stars:Jonah K Anderson, Jasmine Berg, Jenna Berman, Don Bland"
2216,"Girls, Girls, Girls",2014,,,,,Comedy,"Director:Han Seung-rim| Stars:Sin Joo-ah, Ji-sung Koo, Chae-Yi Yoon, Young-hoon Lee"
2217,Sub Rosa,2014,7.6,,39.0,39.0,Drama,"Director:Philipp Link| Stars:Thimo Meitner, Sorina Gajewski, Kathleen Gallego Zapata, Christof Düro"
2218,1448 Love Among Us,2014,4.8,,214.0,214.0,Drama,"Director:Arunsak Ongla-or| Stars:Apinya Sakuljaroensuk, Isabella Lete, Pudit Kunchanasongkarm, Patchata Jan-Ngern"
2219,20 Ft Below: The Darkness Descending,2014,2.7,,638.0,638.0,Thriller,"Director:Marc Clebanoff| Stars:Danny Trejo, Kinga Philipps, Frank Krueger, Tiffany C. Adams"
2220,Ammar,2014,4.0,,625.0,625.0,Horror,"Director:Özgür Bakar| Stars:Ozan Akbaba, Alican Cokogur, Dilsah Demir, Yunus Emre Denizoglu"
2221,Machhli Jal Ki Rani Hai,2014,2.3,,312.0,312.0,Horror,"Director:Debaloy Dey| Stars:Swara Bhaskar, Reema Debnath, Saurabh Dubey, Hritu"
2222,Cambio de ruta,2014,5.8,,452.0,452.0,"Comedy, Romance","Director:Christopher Hool| Stars:Marcela Mar, Héctor Jiménez, Sandra Echeverría, Dolores Heredia"
2223,Moon and Sun,2014,7.3,,8.0,8.0,"Drama, Mystery, Thriller","Director:Demetrius Wren| Stars:Amber Davila, Christina Wren, Eboni Hogan, Michael J. Burg"
2224,Scammerhead,2014,8.4,,103.0,103.0,"Comedy, Drama","Director:Dan Zukovic| Stars:Alex Rocco, Bruce Glover, Dan Zukovic, Chris Humphreys"
2225,Emoticon ;),2014,5.3,34.0,123.0,123.0,Drama,"Director:Livia De Paolis| Stars:Livia De Paolis, Michael Cristofer, Carol Kane, Sonia Braga"
2226,A Despedida,2014,7.3,,126.0,126.0,Drama,"Director:Marcelo Galvão| Stars:Nelson Xavier, Juliana Paes, Amélia Bittencourt, Thereza Piffer"
2227,Chhota Bheem Banjara Masti,2014,7.8,,7.0,7.0,Animation,"Director:Rajiv Chilaka| Stars:Jigna Bhardwaj, Rupa Bhimani, Vatsal Dubey, Rajesh Kava"
2228,Anatomy of Deception,2014,4.5,,152.0,152.0,"Drama, Thriller","Director:Brian Skiba| Stars:Miranda Frigon, Natasha Henstridge, Kit Williamson, Olivia Osteen"
2229,Rummy,2014,4.9,,319.0,319.0,"Drama, Romance, Thriller","Directors:Balakrishnan, K. Balakrishnan| Stars:Vijay Sethupathi, Prabhakar, Gayathrie, Aishwarya Rajesh"
2230,One Night in Istanbul,2014,5.1,,1342.0,1342.0,"Comedy, Sport","Director:James Marquand| Stars:Lucien Laviscount, Steven Waddington, Ingvar Sigurdsson, Samantha Womack"
2231,Painkillers,2014,6.5,,697.0,697.0,"Drama, Romance","Director:Tessa Schram| Stars:Gijs Blom, Birgit Schuurman, Raymond Thiry, Massimo Pesik"
2232,108 Stitches,2014,4.1,,147.0,147.0,"Comedy, Romance, Sport","Director:David Rountree| Stars:Bruce Davison, Erin Cahill, Kate Vernon, Ryan Carlberg"
2233,Dear Elza!,2014,5.7,,535.0,535.0,"Drama, War","Director:Zoltán Füle| Stars:Gábor Makray, Géza Bodor, Zsuzsanna Ripli, Tamás Varga"
2234,Lies I Told My Little Sister,2014,7.6,,100.0,100.0,"Comedy, Drama","Director:William J. Stribling| Stars:Ellen Foley, Lucy Walters, Donovan Patton, Alex Jennings"
2235,Virginity,2014,7.7,,55.0,55.0,Drama,"Director:Sam Khoze| Stars:Michelle Farivar, Jessica Hendrickson, Bobak Bakhtiari, Farhad Barahmand"
2236,American Burger,2014,4.5,,510.0,510.0,"Comedy, Horror","Directors:Johan Bromander, Bonita Drake| Stars:Fredrik Hiller, Liam Macdonald, Benjamin Perry, Aggy K. Adams"
2237,Ten,2014,4.8,,616.0,616.0,"Adventure, Horror, Mystery","Directors:Sophia Cacciola, Michael J. Epstein| Stars:Jade Sylvan, Molly Carlisle, Molly Devon, Karin Webb"
2238,Desert Cathedral,2014,6.5,,105.0,105.0,"Drama, Mystery, Thriller","Director:Travis Gutiérrez Senger| Stars:Lee Tergesen, Chaske Spencer, Petra Wright, Tony Doupe"
2239,The Last of the Great Romantics,2014,7.0,,29.0,29.0,Comedy,"Director:Duncan Skiles| Stars:Keith Hodge, Kevin Hodge, Skyler Joy, Kumail Nanjiani"
2240,The Clearstream Affair,2014,6.6,,951.0,951.0,Thriller,"Director:Vincent Garenq| Stars:Gilles Lellouche, Charles Berling, Laurent Capelluto, Florence Loiret Caille"
2241,Grace,V) (2014,5.9,,201.0,201.0,Drama,"Director:Heath Jones| Stars:Annika Marks, Sharon Lawrence, Chase Mowen, Cindy Joy Goggins"
2242,Summer,2014,6.4,,297.0,297.0,Drama,"Director:Colette Bothof| Stars:Steef Cuijpers, Pieter Dictus, Ella-June Henrard, Martijn Lakemeier"
2243,Heart Street,2014,6.2,,2136.0,2136.0,Romance,"Director:Sanne Vogel| Stars:Marwan Kenzari, Bracha van Doesburgh, Georgina Verbaan, Jan Kooijman"
2244,Halloween Hell,2014,2.9,,101.0,101.0,Horror,"Director:Ed Hunt| Stars:Eric Roberts, Sam Aotaki, Evan Bittencourt, Sébastien Charmant"
2245,The Dead the Damned and the Darkness,2014,3.0,,353.0,353.0,"Action, Horror, Thriller","Director:Rene Perez| Stars:Robert Tweten, Iren Levy, John J. Welsh, Richard Tyson"
