,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
5340,Ekei pou zoume,2022,,,,,Drama,"Director:Sotiris Goritsas| Stars:Prometheus Aleifer, Stelios Mainas, Makis Papadimitriou, Natalia Tsaliki"
5341,Muthayya,2022,10.0,,5.0,5.0,Comedy,"Director:Bhaskhar Maurya| Stars:Mounika Bomma, Purna Chandra, Arun Raj, Sudhakar Reddy"
5342,Bhavachitra,2022,6.6,,578.0,578.0,"Mystery, Thriller","Director:Girish Kumar B| Stars:Ganavi Laxman, Girish Kumar B, Chakravarthy Reddy, Girish Bujji"
5343,Lennons,2022,,,,,Comedy,"Director:José María Cicala| Stars:Germán Baudino, Betiana Blum, Luciano Cáceres, Malena Guinzburg"
5344,Kamen Rider Saber: Trio of Deep Sin,2022,8.9,,28.0,28.0,"Action, Fantasy","Director:Kazuya Kamihoriuchi| Stars:Shuichiro Naito, Takaya Yamaguchi, Asuka Kawazu, Ryo Aoki"
5345,"Welcome, Violeta!",2022,8.2,,15.0,15.0,"Drama, Thriller","Director:Fernando Fraiha| Stars:Débora Falabella, Darío Grandinetti, Germán de Silva, María Ucedo"
5346,Just for a Week,2022,7.7,,10.0,10.0,"Adventure, Comedy","Director:Michael Jason Allen| Stars:Chris Robinson, Anne Gentry, Abby Rey, Mark Speno"
5347,L'enfant au diamant,2022,,,,,Fantasy,"Director:Pierre Edouard Dumora| Stars:Christelle Oyiri, Aliocha Reinert, Youssouf Wague, Lucien Oriol"
5348,Shrink Wrapped,2022,8.9,,9.0,9.0,"Comedy, Crime, Thriller","Director:Bobby Mercer| Stars:Aaron Stein, Casey Breneman, Ashlynn Brooks, Leah E Martin"
5349,Ghost Blows the Lamp Longling Mystery Grotto,2022,4.6,,6.0,6.0,Action,"Director:Fei Xing| Stars:Heng Cai, Xuan Gu, Heng Yu"
5350,Go Iguanas! Keys of Time,2022,,,,,Comedy,"Director:Michael Palance| Stars:Naya Ash, Ianna Barkataki, Chance Cintron, Stephanie Coatney"
5351,Eat the Rich,2022,,,,,Horror,"Director:Kermet Merl Key| Stars:Patrick Higgs, Dakota Bruton, Morgan Pyle, Hauke Bahr"
5352,Amar Colony,2022,8.0,,7.0,7.0,Drama,"Director:Siddharth Chauhan| Stars:Sangeeta Agrawal, Nimisha Nair, Usha Chauhan, Sreejith Vijay"
5353,Je Suis Auto,2022,,,,,"Action, Comedy, Sci-Fi","Directors:Johannes Grenzfurthner, Juliana Neuhuber| Stars:Chase Masterson, Eric Hollaway, Johannes Grenzfurthner, Jason Scott Sadofsky"
5354,Leon's Fantasy Cut,2022,9.1,,17.0,17.0,"Comedy, Drama","Directors:Josh Caras, Jon Valde| Stars:Josh Caras, Jon Valde, Ella Rae Peck, Paul Cooper"
5355,A Light Through Coloured Glass,2022,9.0,,9.0,9.0,Drama,"Director:Mike Clarke| Stars:Kyle Brookes, Sophia Leanne Kelly, Danni Shepherd, Macaulay Cooper"
5356,Akouse me,2022,6.9,,33.0,33.0,Drama,"Director:Maria Douza| Stars:Evangelia Adreadaki, Yoanna Boukovska, Dimitris Kitsos, Nikos Koukas"
5357,Zombie,2022,3.6,,124.0,124.0,"Comedy, Horror","Director:Amr Salah| Stars:Ali Rabi, Karim Afifi, Eslam Mamdouh, Hamdi El-Mirghani"
5358,Bharat Mazha Desh Aahe,2022,9.3,,7.0,7.0,Drama,"Director:Pandurang Jadhav| Stars:Mangesh Desai, Rajvir Singh Raje Gaikwad, Chhaya Kadam, Hemangi Kavi"
5359,Pen Vilai Verum 999 Rubai Mattume,2022,7.4,,57.0,57.0,Crime,"Director:Varada Raj| Stars:Rajkamal, Shweta Pandit, Kpy Ramar, Madhu Sudhan"
5360,Zadra,2022,5.5,,13.0,13.0,Drama,"Director:Grzegorz Molda| Stars:Magdalena Wieczorek, Jakub Gierszal, Ignacy Liss, Margaret"
5361,Hawaii,2022,,,,,Comedy,"Director:Mélissa Drigeard| Stars:Thomas Alden, Yann Bean, Élodie Bouchez, Mehdi Boudina"
5362,Ceroboh,2022,4.7,,39.0,39.0,"Fantasy, Sci-Fi, Thriller","Director:Feisal Azizuddin| Stars:Nia Atasha, Grace Ng, Charles Roberts, Sasidaran"
5363,Three Days in the Woods 2: Killin' Time,2022,,,,,Horror,"Director:Matthew A. Peters| Stars:Stephanie Ward, Hillary Schmatolla-Brooks, Joe Cappelli, Patricia c Rodriguez"
5364,20 Minutes,2022,8.5,,382.0,382.0,Thriller,"Director:Timothy A. Chey| Stars:Dia Frampton, Michael Camp, Aaron Braxton, Jake Red"
5365,Kshamisi Nimma Khaatheyalli Hanavilla,2022,7.2,,357.0,357.0,,"Director:Vinayaka Kodsara| Stars:Vinayaka Balesara, Gajanana Bhat, Kasaragodu Chinna, Diganth"
5366,So Much Tenderness,2022,6.6,,17.0,17.0,Drama,"Director:Lina Rodriguez| Stars:Noëlle Schönwald, Natalia Aranguren, Deragh Campbell, Augusto Bitter"
5367,The Glass House,2022,,,,,Drama,"Director:Taras Dron| Stars:Anna Alsheva, Lyudmyla Chyrkova, Daryna Fedyna, Vitalii Hordiienko"
5368,Tamasha Live,2022,7.9,,77.0,77.0,Musical,"Director:Sanjay Jadhav| Stars:Nagesh Bhonsle, Namish Chhapekar, Mrunal Deshpande, Subodh Ghadge"
5369,Domingo à Noite,2022,,,,,Drama,"Director:André Bushatsky| Stars:Isio Ghelman, Natália Lage, Zécarlos Machado, Johnnas Oliva"
5370,Bypass Road,2022,8.7,,511.0,511.0,Thriller,"Director:S.B.Srinivas| Stars:Master Anand, Chikkanna, Ugrram Manju, Tabala Nani"
5371,Koniec swiata czyli Kogel Mogel 4,2022,3.3,,234.0,234.0,Comedy,"Director:Anna Wieczur-Bluszcz| Stars:Katarzyna Laniewska, Pawel Nowisz, Grazyna Blecka-Kolska, Zdzislaw Wardejn"
5372,Szczescia chodza parami,2022,4.4,,60.0,60.0,"Comedy, Romance","Director:Bartosz Prokopowicz| Stars:Weronika Ksiazkiewicz, Michal Zurawski, Bilguun Ariunbaatar, Jacek Beler"
5373,Si saben cómo me pongo ¿pa' qué me invitan? 2,2022,5.1,,32.0,32.0,Comedy,"Director:Fernando Ayllón| Stars:Joavany Alvarez, Xilena Aycardi, Ana Cristina Botero, Tato Devia"
5374,A Social,2022,,,,,"Drama, Comedy","Director:Tavis Putnam| Stars:Tavis Putnam, Charmaine Putnam, Tom Putnam, Hera Nalam"
5375,Khedda,2022,,,,,Drama,"Director:Manoj Kana| Stars:Jolly Chirayath, Sudheer Karamana, Sarayu Mohan, Sudev Nair"
5376,Urban Shakedown,2022,,,,,Comedy,"Directors:Travis Ammons, Todd McCammon| Stars:David Matranga, Larissa Dali, Wayne Dehart, Bradley William Smith"
5377,Kalpvariksha (Part One): Paramchakra,2022,9.9,,7.0,7.0,"Adventure, Thriller","Director:Rehan Katrawale| Stars:Rehan Katrawale, Sunaksh Bhagat, Atul Dogra, Pankaj Kumar"
5378,Los Bastardos,2022,,,,,"Action, Crime","Directors:Pablo Yotich, Pablo Bustos| Stars:Mario Alarcón, Federico Barón, Agustina Benedettelli, Betiana Blum"
5379,One by Two,2022,8.9,,1071.0,1071.0,"Drama, Romance, Thriller","Director:Shiva Eturi| Stars:AnandPandi, Sri Pallavi, Sai Kumar, Kasi Vishwanath"
5380,Stay with Me,2022,,,,,Drama,"Director:Marty Lang| Stars:Addison Turner, Lara Fox, James Mitchell Neal, Marty Lang"
5381,Spaccaossa,2022,6.4,,23.0,23.0,Drama,"Director:Vincenzo Pirrotta| Stars:Vincenzo Pirrotta, Selene Caramazza, Aurora Quattrocchi, Antonino Bruschetta"
5382,Ladies Choice,2022,7.0,,11.0,11.0,Thriller,"Director:Nelson J. Davis| Stars:Amber Barnes, Gerrell Boney, Monica Crumpler, Nelson J. Davis"
5383,Poslední závod,2022,7.1,,122.0,122.0,"Biography, Drama, Sport","Director:Tomás Hodan| Stars:Krystof Hádek, Oldrich Kaiser, Marek Adamczyk, Vladimír Pokorný"
5384,Uninvited for the Holidays,2022,8.3,,416.0,416.0,"Comedy, Crime","Director:Joe Gawalis| Stars:Afa Anoai Jr., John Bianco, Dan Gardenier, Joe Gawalis"
5385,Loon Lake,2022,,,,,Horror,"Director:Abraham Archambault| Stars:Zach DuFault, Cate Burford, Jack Brennan, Jaedra DiGiammarino"
5386,Subuk,2022,7.0,,68.0,68.0,Drama,"Director:Jacek Lusinski| Stars:Malgorzata Gorol, Andrzej Seweryn, Marta Malikowska, Filip Plawiak"
5387,The Wizards Books: A Tale of Three Sisters,2022,,,,,Fantasy,"Director:Joseph Ciminera| Stars:Anthony Ferro, Erskine Alexander, Joshua Anderson, Robert Arensan"
5388,Un Retrato de Familia,2022,5.4,,49.0,49.0,Family,"Director:Adrian Zurita| Stars:Adriana Llabres, Mar Saura, Humberto Zurita, Ximena Romo"
5389,All the Dragons,2022,,,,,Drama,"Director:Carissa Dalton| Stars:Carissa Dalton, Cristian Lascau, Nicholas Dalton, Brian Stewart"
5390,Clap,2022,6.8,,318.0,318.0,"Drama, Sport","Director:Prithivi Adithya| Stars:Aadhi, Rajsekhar Aningi, Brahmaji, Mime Gopi"
5391,Axegrinder 5: Blood Vengeance,2022,,,,,Horror,"Director:Dennis Devine| Stars:Andrea Martina, Kaitlyn Furey, Josie Hung, Sam Hoger"
5392,Las Vocales,2022,6.1,,13.0,13.0,Comedy,"Director:Silvia Tort| Stars:Rocío Verdejo, Gabriela de la Garza, Thanya López, Ana Gonzalez Bello"
5393,Witness,I2022,,,,,Drama,"Directors:Deeva Gordon, Kyson A Martin| Stars:Skylerr Martin, Jamol Manigault, Janan Ashton, Sharon Reeves Battle"
5394,Jatt Brothers,2022,7.1,,1033.0,1033.0,"Comedy, Drama","Director:Manav Shah| Stars:Sanjeev Attri, Mahabir Bhullar, Anita Devgan, Nikeet Dhillon"
5395,Urban Myths,2022,5.3,,67.0,67.0,Horror,Director:Won Ki Hong
5396,Tang,2022,5.5,,43.0,43.0,"Drama, Sci-Fi","Director:Takahiro Miki| Stars:Kazunari Ninomiya, Hikari Mitsushima, Mikako Ichikawa, Shinya Kote"
5397,The Greatest of All Tina,2022,,,,,Comedy,"Director:Brody Gusar| Stars:Tanner Bush, Caitlin Carleton, Circus-Szalewski, Leif Gantvoort"
5398,Black Mail,2022,5.3,,27.0,27.0,Thriller,"Director:Obi Emelonye| Stars:O.C. Ukeje, Alessandro Babalola, Julia Holden, Natalia N."
5399,The Fabulous Heritage,2022,9.1,,24.0,24.0,"Drama, Romance","Director:Aghora Vidya| Stars:Julieta Gutiérrez, Martín Tosello, Marina Costa, Ákos Gáspár"
5400,Vadh (Bhojpuri),2022,,,,,Action,"Director:Som Bhushan| Stars:Viraj Bhatt, Raksha Gupta, Kanij Koirala, Gauri Shankar"
5401,Insite,2022,3.5,,13.0,13.0,Drama,"Director:Jere Koistinen| Stars:Eric Roberts, Kamy D. Bruder, Taryn Kelly, Giuseppe Russo"
5402,Zombae,2022,3.7,,75.0,75.0,"Comedy, Horror","Director:Greg Zekowski| Stars:Ian Alda, Clint Carmichael, Marieh Delfino, Gabe Greenspan"
5403,A Thousand Miles,2022,,,,,"Comedy, Romance","Director:Andrew Rothkin| Stars:Bettina Skye, Sarah Grace Sanders, Anjali Khurana, Austin Ku"
5404,Ratu Dansa,2022,,,,,Drama,"Director:Dyan Sunu Prastowo| Stars:Marsha Aruan, Davina Karamoy, Dennis Adhiswara, Nicho Bryant"
5405,Andaru Bagundali Andulo Nenu Undali,2022,6.0,,14.0,14.0,Comedy,"Director:Sripuram Kiran| Stars:Mohammad Ali, Tanikella Bharani, Manju Bhargavi, Pavitra Lokesh"
5406,Bestie,2022,4.9,,31.0,31.0,"Romance, Thriller","Director:Ranga Kumar| Stars:Yaashika Aanand, Ashok Kumar Balakrishnan, Lollu Sabha Jeeva, Lollu Sabha Maaran"
5407,Broken Blooms,2022,,,,,Drama,"Director:Louie Ignacio| Stars:Jeric Gonzales, Jaclyn Jose, Therese Malvar, Boobay"
5408,Dead Line,I2022,8.2,,1534.0,1534.0,Thriller,"Director:Bommareddy VRR| Stars:Ajay Ghosh, Aparnaa Mallik, Sonia, Kowshik"
5409,Pieces,2022,,,,,Drama,"Director:Felicia Rivers| Stars:Shaneika Shai-Girl Alston, Jezibell Anat, Brittney Anderson, Bee Badd"
5410,Emuthi Puthi,2022,8.8,,56.0,56.0,"Comedy, Drama","Director:Kulanandini Mahanta| Stars:Kenny Basumatary, Monisha Bhuyan, Monuj Borkotoky, Rubul Boro"
5411,59 Minutes in a Bunker with the President of the United States,2022,,,,,Comedy,"Director:David Cornelius| Stars:Victoria Baker, Heather Gonzales, Brad Nicholas, Amanda Blanco"
5412,The Man with the Pink Bicycle,2022,,,,,"Adventure, Comedy","Director:Keith Soforic| Stars:Lauren Anderson, Gabriel B., Sebastian Butler, Diana Cabuto"
5413,What About the Boys,2022,,,,,,"Director:Rolie Nikiwe| Stars:Botlhale Boikanyo, Buhle Mvalo, Dean Goldblum, Dumisa Sakwe"
5414,Evinced,2022,6.2,,5.0,5.0,"Fantasy, Sci-Fi, Thriller","Director:Richeler Aladin| Stars:Don Kennedy, Xavier Alvarado, Rachel Webb, Ervin Brown"
5415,Watch Out,2022,,,,,Action,"Directors:Max Jacobs, Jared Rosenthal, Blake Switzer| Stars:Violet Blustein, Ava DeNucci, Francis Faye, Miles Foster"
5416,Shifted,2022,7.8,,28.0,28.0,Horror,"Director:Adrian Konstant| Stars:Michael Wurtz, Derek Lackenbauer, Victoria Dunsmore, Brian Otto"
5417,The Chernobyl Fallout,2022,,,,,Horror,"Director:Vasyl Moskalenko| Stars:Chloé Booyens, Kseniya Mishina, Vasyl Moskalenko, Oleg Drach"
5418,Mountain Woman,2022,8.0,,6.0,6.0,,"Director:Takeshi Fukunaga| Stars:Masaaki Akahori, Ayame, Denden, Osamu Imai"
5419,Amriki Pandit,2022,,,,,Drama,"Director:Kalpesh Garg| Stars:Manju Warrier, Madhavan, Deepti Sati, Vineet Sharma"
5420,Trojan,2022,9.0,,80.0,80.0,Mystery,"Director:Jiss Thomas| Stars:Sheelu Abraham, Devan, Manoj Guinness, Noby Marcose"
5421,"38,5 quai des orfevres",2022,,,,,Comedy,"Director:Benjamin Lehrer| Stars:Caroline Anglade, Artus, Frédérique Bel, Didier Bourdon"
5422,A Place in the Field,2022,,,,,Drama,"Director:Nikki Mejia| Stars:Ashlee Brian, Troy Curvey III, Kiki del Vecchio, Kelvin Delgado"
5423,Nargesi,2022,5.4,,14.0,14.0,,"Director:Payam Eskandari| Stars:Hossein Eskandari, Shahab Hosseini, Ghazal Nazar"
5424,Ile Owo,2022,7.2,,8.0,8.0,Thriller,"Director:Dare Olaitan| Stars:Bukunmi Adeaga-Ilori, Ademola Adedoyin, Bisola Aiyeola, Sophie Alakija"
5425,Malli Modalaindi,2022,4.6,,135.0,135.0,Romance,"Director:T.G. Keerthi Kumar| Stars:Annapoorna, Naina Ganguly, Manjula Ghattamaneni, Vennela Kishore"
5426,BOYS.,2022,,,,,Drama,"Director:Fabio Lo Fria| Stars:Fabio Lo Fria, Johnny James Fiore, Rebecca Bisset, Lou Castro"
5427,Aathva Rang Premacha,2022,8.6,,756.0,756.0,Drama,"Director:Khushboo Sinhha| Stars:Rinku Rajguru, Makrand Deshpande, Vishal Aanand, Anshuman Ram Tripathi"
5428,Half & Half,2022,4.8,,188.0,188.0,Drama,"Director:Sri Charan| Stars:Tamara Albishah, Hrishita Bhattacharya, Sam Bhattacharya, Caitlin Cooke"
5429,Il giorno più bello,2022,5.3,,90.0,90.0,Comedy,"Director:Andrea Zalone| Stars:Luca Bizzarri, Paolo Kessisoglu, Violante Placido, Valeria Bilello"
5430,Hitman: Chapter 1,2022,,,,,Action,"Director:Bishnu Adhikari| Stars:Bishnu Adhikari, Aanchal Sharma, Aditi Sharma"
5431,The Division,2022,,,,,Drama,"Director:Hussain Ahmad| Stars:Hussain Ahmad, Marlee Alexander, Steven Robert Alexander, Aryan Joshi"
5432,Into the Black Abyss: Deathstream,2022,5.3,,22.0,22.0,Horror,"Director:Daniel Mark Young| Stars:Derek Nelson, Bibi Lucille, David Duke, Matt Squance"
5433,Dhagad Saamba,2022,7.9,,2100.0,2100.0,"Action, Comedy, Drama","Director:N.R. Reddy| Stars:Sampoornesh Babu, Chalaki Chanti, Sheeva Rana, Fish Venkat"
5434,Snow Blinded,2022,5.2,,10.0,10.0,"Drama, Horror, Thriller","Director:Brian Lockyer| Stars:Mandip Brar, Shawna Button, Jack Leslie Hunter, Clara Lockyer"
5435,Foreclosure,2022,8.3,,6.0,6.0,Thriller,"Director:Brett Bentman| Stars:Samara Gonzalez, Tiffany McDonald, Brooks Ryan, Tom Zembrod"
5436,Trap Soldiers,2022,8.2,,29.0,29.0,"Crime, Drama","Director:Arthur Muhammad| Stars:Diamond Simmons-James, Adrian Lockett, Gabriella Arlene, Porsha Hall"
5437,10 Eyes,2022,5.9,,15.0,15.0,"Drama, Horror, Thriller","Director:Phillip Penza| Stars:Bdash, Audrey Beth, Macy Boudreaux, Matt Broome"
5438,WeirdLoop IV: Big Dick Energy,2022,,,,,Comedy,"Director:Alexander Cooper| Stars:Bree Olson, Jonah Falcon, Bogumila Bubiak, Alexander Cooper"
5439,Sumi,2022,9.3,,23.0,23.0,Drama,"Director:Amol Gole| Stars:Akanksha Pingale, Divyesh Indulkar, Smita Tambe, Nitin Bhajan"
5440,Femminile Singolare,2022,,,,,"Comedy, Drama","Directors:Elena Beatrice, James Bort, Rafael Farina Issas, Kristian Gianfreda, Daniele Lince, Adriano Morelli, Matteo Pianezzi, More Raca| Stars:Agnese Claisse, Dorothée Gilbert, Monica Guerritore, Violante Placido"
5441,Mamasapano: Now It Can Be Told,2022,5.2,,12.0,12.0,"Action, Drama","Director:Lester Dimaranan| Stars:Edu Manzano, Aljur Abrenica, Paolo Gumabao, Gerald Santos"
5442,Geborgtes Weiß,2022,,,,,Drama,"Director:Sebastian Ko| Stars:Susanne Wolff, Ulrich Matthes, Florist Bajgora, Elia Gezer"
5443,Forever and a Day,2022,6.0,,8.0,8.0,Drama,"Director:Zeke Jeremiah| Stars:Charlotte Delaney Riggs, Keegan Bouton, Mercedes Peterson, Trey Guinn"
5444,Look the Other Way and Run,2022,,,,,"Drama, Horror, Thriller","Director:David Luke Rees| Stars:Jonas Armstrong, Ken Nwosu, Chloe Pirrie"
5445,Shame,I2022,5.7,,9.0,9.0,"Horror, Thriller","Director:Kayhan Basoglu| Stars:Ceyhun Mengiroglu, Yagmur Akdag, Sam Reklaw, Mehmet Kefli"
5446,The Divine Protector: Master Salt Begins,2022,3.8,,16.0,16.0,"Drama, Fantasy, Thriller","Director:Hiroshi Akabane| Stars:Rin Kijima, Saya Fukunaga, Mariya Suzuki, Yoshida Munehiro"
5447,Escaping Paradise,2022,,,,,"Action, Thriller","Director:Paul Tanter| Stars:Michael Bacalso, Ken Bressers, Andrew Davis II, Kylah Dela Peña"
5448,Mu zhong wu ren,2022,7.0,,39.0,39.0,"Action, Drama","Director:Bingjia Yang| Stars:Miao Xie, Weiman Gao, Hao Xiang, Ben Liu"
5449,Tre uomini e un fantasma,2022,5.6,,66.0,66.0,Comedy,"Director:Francesco Prisco| Stars:Maurizio Carbone, Giuseppe Celentano, Nicola Cerrone, Rita Corrado"
5450,Under Three Moons,2022,6.1,,44.0,44.0,Sci-Fi,"Director:Kody Newton| Stars:Ashley Switzer, Ethan Kartchner, Greg Tally, Holland Stull"
5451,King Lahiri,2022,,,,,"Comedy, Drama","Director:Christopher Picone| Stars:Joseph R. Gannascoli, Tara Raani, Nimo Gandhi, Renee Wood"
5452,Takeaway,2022,6.4,,42.0,42.0,Drama,"Director:Renzo Carbonera| Stars:Carlotta Antonelli, Paolo Calabresi, Libero De Rienzo, Anna Ferruzzo"
5453,Bound to work,2022,9.8,,18.0,18.0,Comedy,"Director:Stephen Broekhuizen| Stars:Mark Atkin, Conor Slattery, Lorcan J O'Neill, Erin Hendrika"
5454,Montross: Blood Rules,2022,7.9,,22.0,22.0,,"Director:Victoria Rowell| Stars:Henry Louis Adams Jr., Leslie Black, Dwayne Boyd, Richard Brooks"
5455,Yelling Fire in an Empty Theater,2022,7.2,,20.0,20.0,Comedy,"Director:Justin Zuckerman| Stars:Ryan Martin Brown, Colin Burgess, Steven Carter, Austin Cassel"
5456,The Driven,2022,,,,,"Drama, Sport","Director:T.J. Collins| Stars:David Zayas, Kara Young, Reynaldo Piniella, Mateo Gómez"
5457,Mimamsa,2022,2.9,,56.0,56.0,Thriller,"Director:Gagan Puri| Stars:Swara Bhaskar, Arpan Dev, Brijendra Kala, Bramha Mishra"
5458,I cassamortari,2022,5.0,,288.0,288.0,Comedy,"Director:Claudio Amendola| Stars:Massimo Ghini, Gianmarco Tognazzi, Lucia Ocone, Alessandro Sperduti"
5459,Agam,2022,9.6,,11.0,11.0,Drama,"Director:Mishra Sumit| Stars:Rahul Bagga, Tara-Alisha Berry, Amit Kumar Bhagat, Anastasiia Kelly"
5460,Sivudu,I2022,6.1,,8.0,8.0,"Action, Drama","Director:Suseenthiran| Stars:Aadhi, Nikki Galrani, V. Jayaprakash, Aakanksha Singh"
5461,La Voix Humaine,2022,8.3,,9.0,9.0,Music,Director:James Kent| Star:Danielle de Niese
5462,Breaking Through,2022,6.7,,20.0,20.0,"Biography, Drama, Sport","Director:Fang Fang Wang| Stars:Meiqi Meng, Yu Xia, Kuishan Pei, Rina Sa"
5463,Pattern,2022,8.9,,8.0,8.0,Drama,"Director:Ivan Madeira| Stars:Nicole Power, Mpho Koaho, Jenni Burke, Diane Johnstone"
5464,Das Wunder von Kapstadt,2022,6.4,,34.0,34.0,Drama,"Director:Franziska Buch| Stars:Sonja Gerhardt, Alexander Scheer, Fritz Karl, Loyiso Macdonald"
5465,The Script,2022,,,,,"Comedy, Drama, Fantasy","Director:Aleksandra Kardalevska| Stars:Igor Angelov, Atanas Atanasovski, Simeon Moni Damevski, Ognen Drangovski"
5466,Liberty,2022,,,,,Thriller,"Director:Phil De Witte| Stars:Nicholas Michael McGovern, Alice Barrett, Samantha Smart, Andrea McKinnon"
5467,Space Monkeys,2022,7.0,,8.0,8.0,Drama,"Director:Aldo Iuliano| Stars:Souad Arsane, Ambrosia Caldarelli, Amanda Campana, Haroun Fall"
5468,Silent,2022,6.5,,20.0,20.0,Drama,"Director:Shemi Zarhin| Stars:Moris Cohen, Levana Finkelstein, Oshri Cohen, Esti Zakheim"
5469,Ruby Splinter,2022,,,,,Fantasy,"Director:Forest Aragon| Stars:Jimmy Yim, Timothy Huls, Jano André, Adam Pearson"
5470,Her Sey Dahil,2022,1.9,,22.0,22.0,Comedy,"Director:Hakan Eser| Stars:Gonca Vuslateri, Gürgen Öz, Hakan Bilgin, Tuncay Beyazit"
5471,Girls Feels: Into the Blue,2022,,,,,Drama,"Directors:Célia Bchir, Gabriele Urbonaite, Alex Withers| Stars:Céline Berti, Violette Gitton, Louise Salter, Maisie Barlow"
5472,The Impact Factor,2022,6.6,,28.0,28.0,Drama,"Director:Ken McArthur| Stars:Billy Hartmann, Michael Everett Johnson, Mike Sutton, Kevin D. Benton"
5473,Obratimaya realnost,2022,4.8,,82.0,82.0,"Sci-Fi, Thriller","Director:Dmitriy Konstantinov| Stars:Evgeniy Antropov, Pavel Chinaryov, Evgeniya Dmitrieva, Vadim Dzyuba"
5474,Black Money,2022,8.8,,13.0,13.0,Drama,"Director:Shakira Ruiz| Stars:Tim Meadows, Quasheem D. Herring, Tabitha Myles, Tyler Isaiah Shaw"
5475,Black Wedding,2022,,,,,Drama,"Director:Dimeji Ajibola| Stars:Abayomi Alvin, Longinus Anokwute, Nwosu Ezenwoke Cassi, Stella Charles"
5476,"Like Father, Like Daughter",2022,5.7,,15.0,15.0,Horror,"Director:Ken Brewer| Stars:Doug Waugh, Traci Burr, Kaitlin Kinner, Ken Brewer"
5477,Vortex: A Film Anthology,2022,7.5,,33.0,33.0,Horror,"Directors:Grayson Berry, Raffaele Marchetta, Thomas Ryan Ward| Stars:Brian Belzer, Damien S. Berger, Grayson Berry, Terrence Berry"
5478,Journey to Yourland,2022,7.1,,15.0,15.0,"Animation, Adventure, Family","Director:Peter Budinský| Stars:Juraj Kemka, Erik Konicek, Helena Krajciová, Greta Luprichova"
5479,City of Vultures 3,2022,6.0,,57.0,57.0,Thriller,"Director:Marcus Carothers| Stars:Zamien 'Az-Is' Shearer, Harper Anthony, Kenneth Arnette, Valaun Baldwin"
5480,Grandes Horizontales,2022,,,,,Drama,"Director:Leslie Zemeckis| Stars:Dianna Miranda, Michelle L'Amour, Andrew Kirsanov, Mosh"
5481,Kick Me,2022,,,,,"Action, Comedy, Horror","Director:Gary Huggins| Stars:Santiago Vasquez, Ramone Armstrong, Matthew Stathas, Eric Logan"
5482,Caralique,2022,,,,,"Drama, Family","Director:Elizabeth Blake-Thomas| Stars:Isabella Blake-Thomas, Hélène Cardona, Kali Funston, Joy Seojin Yang"
5483,Senior,2022,,,,,,"Director:Jacob Steinberg| Stars:Sherry Lattanzi, Francesca Phillips, Andrew T. Wombacher, Claire Frederiksen"
5484,Boku mo aitsu mo shinrô desu,2022,6.9,,37.0,37.0,"Comedy, Romance","Director:Kôji Tanaka| Stars:Shôno Hayama, Hiroki Iijima, Munenori Nagano"
5485,"Jacob, Broken by God",2022,,,,,Drama,"Director:Joy Millana| Stars:Tico Wells, R.J. Atkins, Shedrack Anderson III, Mason Wilson"
5486,Evil Tapes,2022,3.6,,39.0,39.0,Horror,"Director:Alexander Henderson| Stars:Jess Adams, John Alan, Robert R. Bell, Britni Camacho"
5487,48 Kos,2022,6.5,,15.0,15.0,Drama,"Director:Rajinder Verma| Stars:Arun Bakshi, Pankaj Berry, Anil Dhawan, Aashi Jasuja"
5488,Nine Hills One Valley,2022,6.6,,5.0,5.0,,Director:Haobam Paban Kumar| Star:Anam Ahum
5489,Susidka,2022,5.4,,13.0,13.0,"Comedy, Romance","Director:Natalia Pasenytska| Stars:Artemiy Egorov, Denys Eyder, Jerry Heil, Kseniya Mishina"
5490,The American Dream,2022,5.8,,114.0,114.0,"Drama, Thriller","Director:Vighnesh Koushik| Stars:Prince Cecil, Neha Sharma, Mukkavalli Raviteja, Subhalekha Sudhakar"
5491,Night of the Killer Bears,2022,4.8,,39.0,39.0,"Comedy, Horror","Director:Kanphong Banjongphinij| Stars:Sananthachat Thanapatpisal, Patchata Jan-Ngern, Khemanit Jamikorn, Tao Sattaphong Phiangphor"
5492,The Vagabonds,2022,,,,,Drama,"Director:Doroteya Droumeva| Stars:Magnús Mariuson, Jonathan Elias Weiske, Lisa-Katrina Mayer, Nicolai Tegeler"
5493,Back Door,2022,,,,,Action,"Director:Ameir White| Stars:Malik Mcleod, Ameir White"
5494,Vestige,2022,,,,,"Mystery, Sci-Fi, Thriller","Director:Joseph Simmons| Stars:Steve Evets, Corin Silva, Ben Hackett"
5495,Baliqlara xütbe,2022,7.1,,8.0,8.0,"Drama, War","Director:Hilal Baydarov| Stars:Rana Asgarova, Orkhan Iskandarli, Huseyn Nasirov"
5496,Princezna zakletá v case 2,2022,6.5,,19.0,19.0,"Comedy, Family, Fantasy","Director:Petr Kubik| Stars:Eliska Krenková, Natalia Germani, Marek Lambora, Simona Zmrzlá"
5497,Blight,2022,4.4,,135.0,135.0,"Drama, Horror, Mystery","Director:Jeff Van Gerwen| Stars:Joel Crumbley, Ashley van Kirk, Tripp Karrh, Erika Ramirez"
5498,Jatt England Panuch Gaya,2022,,,,,Comedy,"Directors:Dinesh Rajput, Baghal Singh, Naseeb Randhawa| Stars:Gurpreet Bhangu, Iftikhar Thakur, Arya Babbar, Prabh Grewal"
